names,ohio,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_id,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_83,ohio rev. code § 2929.18(a)(5)(c),actual costs,financial sanctions -- arson costs,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_84,ohio rev. code § 2929.18(b)(10),$0 - $10000,sanctions: police animal death,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_85,"ohio rev. code § 2929.18(b)(8)(a,b)",actual costs,sanctions: trafficking restitution,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2015,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2016,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2016,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2018,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2020,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2022,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2022,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_86,ohio rev. code § 2929.18(b)(9),$50 - $500,sanctions: sex/child offense fine,2023,,50.0,500.0,,True,True,False,True,range
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_87,ohio rev. code § 2929.18(c),actual costs,sanctions: reimbursement costs,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_88,ohio rev. code § 2929.27(a)(1),a term of day reporting,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_88,ohio rev. code § 2929.27(a)(1),a term of day reporting,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_88,ohio rev. code § 2929.27(a)(1),a term of day reporting,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_89,ohio rev. code § 2929.27(a)(2),"a term of house arrest with electronic monitoring or continuous alcohol monitoring or both electronic monitoring and continuous alcohol monitoring, a termof electronic monitoring or continuous alcohol monitoring without house arrest, or a term of house arrest without electronic monitoring or continuous alcohol monitoring",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_89,ohio rev. code § 2929.27(a)(2),"a term of house arrest with electronic monitoring or continuous alcohol monitoring or both electronic monitoring and continuous alcohol monitoring, a termof electronic monitoring or continuous alcohol monitoring without house arrest, or a term of house arrest without electronic monitoring or continuous alcohol monitoring",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_89,ohio rev. code § 2929.27(a)(2),"a term of house arrest with electronic monitoring or continuous alcohol monitoring or both electronic monitoring and continuous alcohol monitoring, a termof electronic monitoring or continuous alcohol monitoring without house arrest, or a term of house arrest without electronic monitoring or continuous alcohol monitoring",nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_90,ohio rev. code § 2929.27(a)(3),"a term of community service of up to five hundred hours for a misdemeanor of the first degree or two hundred hoursfor a misdemeanor of the second, third, or fourth degree",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_90,ohio rev. code § 2929.27(a)(3),"a term of community service of up to five hundred hours for a misdemeanor of the first degree or two hundred hoursfor a misdemeanor of the second, third, or fourth degree",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_90,ohio rev. code § 2929.27(a)(3),"a term of community service of up to five hundred hours for a misdemeanor of the first degree or two hundred hoursfor a misdemeanor of the second, third, or fourth degree",nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_91,ohio rev. code § 2929.27(a)(4),a term in a drug treatment program with a level of security for the offender as determined necessary by the court,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_91,ohio rev. code § 2929.27(a)(4),a term in a drug treatment program with a level of security for the offender as determined necessary by the court,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_91,ohio rev. code § 2929.27(a)(4),a term in a drug treatment program with a level of security for the offender as determined necessary by the court,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_92,ohio rev. code § 2929.27(a)(5),a term of intensive probation supervision,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_92,ohio rev. code § 2929.27(a)(5),a term of intensive probation supervision,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_92,ohio rev. code § 2929.27(a)(5),a term of intensive probation supervision,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_93,ohio rev. code § 2929.27(a)(6),a term of basic probation supervision,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_93,ohio rev. code § 2929.27(a)(6),a term of basic probation supervision,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_93,ohio rev. code § 2929.27(a)(6),a term of basic probation supervision,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_94,ohio rev. code § 2929.27(a)(7),a term of monitored time,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_94,ohio rev. code § 2929.27(a)(7),a term of monitored time,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_94,ohio rev. code § 2929.27(a)(7),a term of monitored time,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_95,ohio rev. code § 2929.27(a)(8),"a term of drug and alcohol use monitoring, including random drug testing",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_95,ohio rev. code § 2929.27(a)(8),"a term of drug and alcohol use monitoring, including random drug testing",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_95,ohio rev. code § 2929.27(a)(8),"a term of drug and alcohol use monitoring, including random drug testing",nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_96,ohio rev. code § 2929.27(a)(9),a curfew term,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_96,ohio rev. code § 2929.27(a)(9),a curfew term,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_96,ohio rev. code § 2929.27(a)(9),a curfew term,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_97,ohio rev. code § 2929.27(a)(10),a requirement that the offender obtain employment,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_97,ohio rev. code § 2929.27(a)(10),a requirement that the offender obtain employment,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_97,ohio rev. code § 2929.27(a)(10),a requirement that the offender obtain employment,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_98,ohio rev. code § 2929.27(a)(11),a requirement that the offender obtain education or training,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_98,ohio rev. code § 2929.27(a)(11),a requirement that the offender obtain education or training,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_98,ohio rev. code § 2929.27(a)(11),a requirement that the offender obtain education or training,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_99,ohio rev. code § 2929.27(a)(12),"provided the court obtains the prior approval of the victim, a requirement that the offender participate in victim-offender mediation",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_99,ohio rev. code § 2929.27(a)(12),"provided the court obtains the prior approval of the victim, a requirement that the offender participate in victim-offender mediation",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
